created_at,text,state,place_full_name,lat,long,class,Class_p,s_score
2020-10-26 19:20:43+00:00,accident in yukon on nw 10th st at and czech hall rd okctraffic, OK,"Yukon, OK",-97.742292,35.5006305,1,1,-0.4767
2020-10-26 19:15:43+00:00,fallen power cables caution in oklahomacity on nw 10th st at countyline rd okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.3612
2020-10-26 19:05:11+00:00,in my 50 slow cooker thanks to blayjhay y, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,0,0.4404
2020-10-26 19:04:33+00:00,she said aeurothis man doesnaTMt have converse on he has rocketdogs ona after calling him dusty iaTMm dead y y, OK,"Edmond, OK",-97.455741,35.695222099999995,0,2,-0.6486
2020-10-26 18:55:43+00:00,accident in oklahoma on and classen boulevard at nw expwy st okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4767
2020-10-26 18:52:09+00:00,power is out in part of downtown okc traffic light out and so on be safe out there, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,1,0.4877
2020-10-26 18:37:01+00:00,light out at expressway and macarthur, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.0
2020-10-26 18:35:24+00:00,a message about the weather from okc mayor david holt okc is anticipating a potentially serious that is storm through wednesday our cityaTMs street crews are at the ready visit for more info about the cityaTMs snow routes davidfholt, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.296
2020-10-26 18:35:10+00:00,a message about the weather from okc mayor david holt okc is anticipating a potentially serious that is storm through wednesday our cityaTMs street crews are at the ready visit for more info about the cityaTMs snow routes davidfholt, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.296
2020-10-26 18:34:38+00:00,a message about the weather from okc mayor david holt okc is anticipating a potentially serious that is storm through wednesday our cityaTMs street crews are at the ready visit for more info about the cityaTMs snow routes davidfholt, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.296
2020-10-26 18:33:01+00:00,sam cassell to okc, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,0,0.0
2020-10-26 18:25:43+00:00,injury accident in oklahomacity on ne 23rd st at and kelley av okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.7096
2020-10-26 18:09:03+00:00,trumperwavin i heard he was arrested months ago and what we see is his clone but who knows there is probably lots of arrests and executions happening now but well never know specifics our grandkids will study about it in our history books well be dead and still not know laughing out loud, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,-0.8999
2020-10-26 18:00:21+00:00,little thunder to go with the freezing rain in okc, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,1,-0.1027
2020-10-26 17:54:17+00:00,that is accumulation can be seen on elevated surfaces in the southeast part of mustang traffic seems to be moving smoothly here okcfox, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.0
2020-10-26 17:50:47+00:00,accident in oklahomacity on s 29th st at ann arbor ave okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4767
2020-10-26 17:47:14+00:00,one of 3 things here1 theyaTMll play but ncaa hasnaTMt officially cleared them2 they actually murdered someone and their suspension is longer than 6 games3 linc just playing games, OK,"Jenks, OK",-95.9766545,35.99647495000001,0,3,-0.5574
2020-10-26 17:46:04+00:00,hello ogande iaTMm reporting power outage in twin oaks neighborhood near and western edmond road, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.0
2020-10-26 17:45:43+00:00,accident in oklahomacity on nw 38th st at and may ave okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4767
2020-10-26 17:44:10+00:00,thereaTMs a lot of water on the ground in okc so watch out the streets around midtown seems clear of that is for now though okwx, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.3818
2020-10-26 17:43:15+00:00,aeuroi can taste the salt if my tears as i slow the trutha i felt that and canaTMt wait to see this movie aTMi yTMy12asy34, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,2,-0.2263
2020-10-26 17:43:01+00:00,alfrewoodard ava aeuroi can taste the salt of my tears as i slow the trutha i felt that and canaTMt wait to see this movie aTMi yTMy12asy34, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,0,-0.2263
2020-10-26 17:40:43+00:00,accident in lincolnterrace on and 23rd st welcome back at i235 okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.0258
2020-10-26 17:30:18+00:00,thanks to randy richardaon for sharing this photo near danforth and western most okc area that is is on elevated surfaces tomorrow will be slicker on streets and highways kfor okwx, OK,"Edmond, OK",-97.455741,35.695222099999995,0,3,0.7269
2020-10-26 17:15:31+00:00,hahahahah yeah weaTMll see and death is natural too remember that, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,0,-0.0516
2020-10-26 17:01:19+00:00,my life its like a very slow paced rave up in this bitch, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,-0.4588
2020-10-26 17:00:44+00:00,accident in tulsa on riverside dr south of e 71st st traffic, OK,"Tulsa, OK",-95.9136419,36.1093915,1,4,-0.4767
2020-10-26 17:00:43+00:00,accident in oklahoma on lk hefner pkwy nb at nw expwy okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4767
2020-10-26 16:55:46+00:00,accident in oklahomacity on s 29th st at s blackwelder ave okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,4,-0.4767
2020-10-26 16:51:09+00:00,already had to move the car due to trees low hanging power lines fun days ahead be safe nice friends, OK,"Nichols Hills, OK",-97.54349,35.547542500000006,1,3,0.875
2020-10-26 16:50:44+00:00,accident in oklahoma on s 44th st at s western ave okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,4,-0.4767
2020-10-26 16:50:43+00:00,accident in meridianavenuecorridor on and 23rd st at and minnie ln okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4767
2020-10-26 16:47:06+00:00,nwsnorman pretty decent glaze of freezing rain on elevated surfaces near penn and kilpatrick roads not icy, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.4215
2020-10-26 16:43:55+00:00,momentarily lost power near i40meridian looks like itaTMs going to be a long day, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,0.0516
2020-10-26 16:40:44+00:00,accident cleared in oklahoma on lk hefner pkwy nb at nw expwy okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4019
2020-10-26 16:40:43+00:00,accident cleared in oklahomacity on nw expwy eb at and independence ave okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4019
2020-10-26 16:35:43+00:00,accident cleared in oklahoma on i44 eb west of may avenueexit 124 slow traffic back to nw 39th expresswayexit 123b okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4019
2020-10-26 16:35:43+00:00,accident cleared in oklahomacity on i35 nb at hefner rdexit 136 slow traffic back to britton rdexit 135 okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4019
2020-10-26 16:23:18+00:00,my guy cantbanjonesy called him lebron in pads dead on, OK,"Midwest City, OK",-97.3576199,35.470364000000004,0,0,-0.6486
2020-10-26 16:18:30+00:00,allendanger the worst of it is west of okc right now but metro will be impacted throughout the day, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,-0.3716
2020-10-26 16:03:51+00:00,freezing in full effect here 15th boulevard area okwx kocomichael koconews, OK,"Edmond, OK",-97.455741,35.695222099999995,0,3,-0.1027
2020-10-26 15:59:10+00:00,nwsnorman a snow sleet rain mix now just east of mustang power plant, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.0
2020-10-26 15:57:37+00:00,car stuck in high water possibly after a crash at sooner and tinker diagonal in mwc, OK,"Midwest City, OK",-97.3576199,35.470364000000004,0,0,-0.5719
2020-10-26 15:50:35+00:00,pretty sure my ankle is sprained y, OK,"Edmond, OK",-97.455741,35.695222099999995,0,2,0.6705
2020-10-26 15:08:42+00:00,mchastain81 nwsnorman kocodamonlane kocojonathan kocomichael just north of i40i44 in ne okc, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,0,0.0
2020-10-26 14:46:43+00:00,i think my mema was watching over me on the drive in this morning i caught myself aeuro1970s seatbeltinga my backpack on a hard stop reenactment, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,2,-0.3818
2020-10-26 14:31:58+00:00,at 906 am cdt 4 nw warr acres oklahoma co ok emergency mngr reports freezing rain of 013 inch two silver leaf maple branches down each 125 inches in diameter a glazing to 18 inch that is accumulation, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,-0.2023
2020-10-26 14:30:43+00:00,32 degrees wind chill 21 in okc metro area okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,0.0
2020-10-26 14:30:43+00:00,accident in oklahoma on i44 eb west of may avenueexit 124 slow traffic back to nw 39th expresswayexit 123b okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4767
2020-10-26 14:27:20+00:00,gymdude 16 hillaryclinton joebiden no thanks trump is a loser a racest new world i vote for who i wish so is the rest of the united states citizens get trump gone before he kills one of my family members talk about the pandemic, OK,"Midwest City, OK",-97.3576199,35.470364000000004,0,2,-0.5867
2020-10-26 14:25:44+00:00,accident reported in oklahoma on i44 eb west of may avenueexit 124 okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,4,-0.4767
2020-10-26 14:25:43+00:00,accident left lane blocked in oklahomacity on i35 nb at hefner rdexit 136 stop and go traffic back to britton rdexit 135 okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.7506
2020-10-26 14:25:43+00:00,accident outside shoulder in oklahoma on kilpatrick tnpke eb between santa fe toll plz and broadway ext okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4215
2020-10-26 14:24:52+00:00,first tree branches already coming down from upper reaches of fully leafed silver leaf maple out here in nw okc council nw expwy 31f at ground roads and driveway are wet okwx okcicestorm2020, OK,"Oklahoma City, OK",-97.552161,35.4828435,3,3,0.0516
2020-10-26 14:19:26+00:00,slams second button, OK,"Yukon, OK",-97.742292,35.5006305,0,0,0.0
2020-10-26 14:19:00+00:00,from donald and stormy breaking that is storm warning in effect for the okc metro through 1 prime minister cdt wednesday that is accumulations of half of an inch with locally up to an inch possible, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,-0.34
2020-10-26 14:17:15+00:00,breaking that is storm warning in effect for the okc metro through 1 prime minister cdt wednesday that is accumulations of half of an inch with locally up to an inch possible, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,-0.34
2020-10-26 14:12:33+00:00,ctren2316 we will have a real leader soon i am going to hold your comments so you can see we are dying people of color so the president has failed the rest of the people both vice president and trump will be arrested and both should show there taxesand all new and old, OK,"Midwest City, OK",-97.3576199,35.470364000000004,0,3,-0.7506
2020-10-26 14:04:25+00:00,that is beginning to accumulate on elevated surfaces in yukon okwx nwsnorman, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,0,0.0
2020-10-26 13:57:53+00:00,at 854 am cdt yukon canadian co ok broadcast media reports freezing rain of 001 inch that is just starting to accumulate on elevated surfaces, OK,"Yukon, OK",-97.742292,35.5006305,0,3,0.2023
2020-10-26 13:55:44+00:00,accident reported in oklahoma on lk hefner pkwy nb at nw expwy okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4767
2020-10-26 13:55:44+00:00,accident in oklahomacity on nw expwy eb at and independence ave okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4767
2020-10-26 13:55:43+00:00,accident in oklahomacity on pennsylvania avenuenorth of highland park okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,4,-0.4767
2020-10-26 13:46:36+00:00,that is storm warning in effect until wednesday afternoon includes the okc metro, OK,"Yukon, OK",-97.742292,35.5006305,0,3,-0.34
2020-10-26 13:38:08+00:00,that is storm warning now in effect for all of the okc metro area heavy that is accumulations are likely through wednesday morning with up to an inch of that is expected hazardous travel and power outages are likely as well stay tuned as i track this storm for arstormhunters, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,-0.0772
2020-10-26 13:30:43+00:00,accident cleared in yukon on nw 122nd st at and cnty line rd okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4019
2020-10-26 13:15:44+00:00,32 degrees wind chill 20 in okc metro area okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,0.0
2020-10-26 13:15:44+00:00,accident in oklahoma on sw 29th st at s council rd okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,4,-0.4767
2020-10-26 13:15:43+00:00,accident in oklahomacity on nw 192nd st at and western ave okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,4,-0.4767
2020-10-26 13:00:43+00:00,injury accident in oklahoma on nw 122nd st at and council rd okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,4,-0.7096
2020-10-26 12:50:44+00:00,accident in capitolhill on western avenueat sw 27th st okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,4,-0.4767
2020-10-26 12:46:03+00:00,power line down at sw59th and clear springs in mustang caused a tree fire news9 okwx, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,1,0.0516
2020-10-26 12:45:43+00:00,accident in capitolhill on walker avenueat sw 27th st okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,4,-0.4767
2020-10-26 12:45:18+00:00,they have experience facing an epidenic with president reagan who did not care if large segments of it is population died, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,2,-0.7374
2020-10-26 12:35:43+00:00,accident in oklahoma on rockwell avenuenear w hefner rd okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4767
2020-10-26 12:35:43+00:00,accident in yukon on nw 122nd st at and cnty line rd okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4767
2020-10-26 12:30:44+00:00,accident shoulder blocked in oklahomacity on lk hefner pkwy nb near nw 50th st okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.6369
2020-10-26 12:30:44+00:00,accident in yukon on rte 66 welcome back at and sara rd okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.0258
2020-10-26 12:25:43+00:00,32 degrees wind chill 19 in okc metro area okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,0.0
2020-10-26 12:20:43+00:00,accident in canadian on i40 welcome back near mustang rdsh4 slow traffic back to w reno ave okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.0258
2020-10-26 12:15:43+00:00,accident in delcity on reno avenuenear sooner rd okctraffic, OK,"Midwest City, OK",-97.3576199,35.470364000000004,1,1,-0.4767
2020-10-26 12:10:43+00:00,accident in oklahomacity on wilshire boulevard at and council rd okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4767
2020-10-26 12:05:43+00:00,injury accident in thevillage on downing st west of waverly ave okctraffic, OK,"The Village, OK",-97.5581445,35.569072500000004,1,4,-0.7096
2020-10-26 12:00:43+00:00,injury accident in oklahomacity on nw expwy eb at and independence ave okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.7096
2020-10-26 11:55:44+00:00,sleet in yukon okctraffic, OK,"Yukon, OK",-97.742292,35.5006305,1,0,0.0
2020-10-26 11:55:43+00:00,winter weather advisory until 7pm tonight in okc metro area okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,0.0
2020-10-26 11:50:43+00:00,possible slick spots on elevated roadways in okc metro area okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,0.0
2020-10-26 11:45:56+00:00,law enforcement today needs to be more concerned that covid has killed more officers in the line of duty than most other causes, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,2,-0.6705
2020-10-26 11:35:43+00:00,accident shoulder blocked in oklahomacity on i44 eb at kelley avenueexit 128 slow traffic back to lincoln boulevardexit 128 okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.6369
2020-10-26 11:30:43+00:00,accident reported in oklahomacity on i44 eb at kelley avenueexit 128 okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,4,-0.4767
2020-10-26 11:21:47+00:00,breaking oklahoma city fire department responding to a house fire near sw 15 and penn, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,-0.5859
2020-10-26 11:10:43+00:00,accident outside shoulder in oklahoma on i44 welcome back south of nw 23rd stexit 122 slow traffic back to nw 36th st okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.0258
2020-10-26 10:55:43+00:00,injury accident in oklahomacity on nw 50th st welcome back at lk hefner pkwy okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4404
2020-10-26 10:44:25+00:00,2 stops today neighborhood jampo box back homey laughing out loud y, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,0.3818
2020-10-26 10:00:44+00:00,accident in oklahoma on i40 eb near western avenueexit 149 slow traffic back to reno ave okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4767
2020-10-26 10:00:43+00:00,accident in oklahoma on council rd at nw expwy okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4767
2020-10-26 08:17:58+00:00,tayyhawk laugh my ass off iaTMm waiting for the day cuz i feel like i will suck in an emergency like imagine a horror movie i feel like i would survive the whole time type shit but iaTMd honestly be the first to die, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,-0.6652
2020-10-26 05:58:15+00:00,ration care having to make choices no healthcare provider ever dreamed they would do in america and should not be asked to do that is who gets a bed who to let die we will be feeling the damage from this for a generation at least it did not have to be this way, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,2,-0.6808
2020-10-26 04:59:26+00:00,mikeyhippie dc for the time being somewhere around 1600 pennsylvania avenue, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,0,0.0
2020-10-26 04:36:15+00:00,this is dead ass molly dude myawoes moosepussymolly jaded duh aleanna allen, OK,"Weatherford, OK",-98.675733,35.538062999999994,0,0,-0.886
2020-10-26 03:03:06+00:00,sunday night slow jams but everyday of my life, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.0
2020-10-26 02:55:48+00:00,sunday night slow jams start now, OK,"Weatherford, OK",-98.675733,35.538062999999994,0,3,0.0
2020-10-26 02:28:06+00:00,isabelladestes govhowarddean md1stdistrict and we may never know about the assassinations of the most powerful left leaders we were either running a blue light special on crazed lone gunmen in the 60s or some very powerful men went to plan b when they were viewed as martyrs, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,2,0.379
2020-10-26 02:10:18+00:00,hrv4 model showing a catastrophic that is storm for the oklahoma city metro especially with leaves still on trees and leaves have just begun to turn color likely still a very aggressive total amount unless we get below 29 degrees in the metro okwx, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,-0.624
2020-10-26 01:22:17+00:00,apparently by the way i talk dress its a dead give away that iaTMm liberal laughing out loud, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,-0.2732
2020-10-26 00:27:30+00:00,politicussarah normornstein politicususa they are not giving up it is been strategy all along if they test it increases numbers nothing propaganda keeps workinghe thinks black brown poor old people r disposablehe won battle at least 40 of country will die 4 him some kill were more divided we must vote out, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,2,-0.8978
2020-10-26 00:12:00+00:00,speed kills work, OK,"Oklahoma City, OK",-97.552161,35.4828435,4,0,-0.5423
2020-10-26 00:04:45+00:00,did not rear end the minivan in front of me that threw the bird to oncoming traffic withtheir trumppence flag michelle give me strength, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.4939
2020-10-26 00:00:40+00:00,andyrine dead peopleaTMs stuff on linwood, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,0,-0.6486
2020-10-25 23:15:05+00:00,vvlambert danielsgoldman donaldjtrumpjr show me the proof biden you can see touching touching touching little girls and not stopping heaTMs done for years but you want a molester for a week then itaTMs time for the real show harrispelosi yes thataTMs what america gets stuck with poop on the streets everywhere, OK,"Sapulpa, OK",-96.105261,36.00800395,1,3,-0.4075
2020-10-25 22:36:14+00:00,it was not even taught in okla schools until recently i heard about from 1st hand account in 70s denying the atrocities is 1 reason out of million more serious that makes it horrific criminaleven still denying relevance is like spitting on graves of dead lives of survivors, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,2,-0.8908
2020-10-25 22:28:40+00:00,wonder where oklahoma ranks nationally in aeuropayload falling out of back of trucks on highways and streetsa in 2020 top 3 for sure, OK,"Jenks, OK",-95.9766545,35.99647495000001,1,3,0.3612
2020-10-25 22:25:12+00:00,i just got done watching the watts murder documentary on netflix and i am pissed and sick who tf does something like that to their wife and kids especially when his kids are still alive, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,2,-0.8442
2020-10-25 22:22:07+00:00,street crews are ready to clear snow routes if that is affects driving conditions this week visit for an interactive okc snow route map plus a regional snow route map from acogok and winter weather tips from okcoem okcfd okwx, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.6249
2020-10-25 22:03:46+00:00,jonlemire somebody is gonna get his carefully coiffed ugly hair wet at a rally ugh unless it is in a hangar he is too vain to do like kamala did last week when that rain didnaTMt even slow her down, OK,"Edmond, OK",-97.455741,35.695222099999995,3,3,-0.7096
2020-10-25 21:51:45+00:00,2250 dead this narcissistic moron is autographing pumpkins dumptrump, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,0,-0.8176
2020-10-25 20:56:23+00:00,my paternals were both dead cause my daddy old as shit but my bigmama and papa were two of my favorite people ever, OK,"Midwest City, OK",-97.3576199,35.470364000000004,0,2,0.0129
2020-10-25 20:53:00+00:00,essenviews yes i do i think he prophylactically went to hospital bc those around him were turning up sick there were conflicting statements yada yada look at his risk factors if he does not care if we die he sure as hell would not care if he lies, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,2,-0.9621
2020-10-25 20:41:28+00:00,winter storm watch in effect from monday evening through wednesday morning for the entire okc metro area significant freezing rain and that is accumulations are likely power outages are possible as well okwx, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.3612
2020-10-25 20:25:23+00:00,steelyonsports emmanuel acho tweeted out earlier baker should be benched forever the blame for obj injury directly on the shoulders of baker, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,2,-0.6369
2020-10-25 20:21:46+00:00,i was there with her govstitt realdonaldtrump both of you gfy while you are good with dead americans the terrible beauty is they are your voters, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,0,-0.1779
2020-10-25 20:18:14+00:00,the steelers win despite the bad game from big ben 60 baby steelernation i14, OK,"Edmond, OK",-97.455741,35.695222099999995,0,0,0.7684
2020-10-25 20:09:44+00:00,ion wanna hear nothing about injuries we won end of discussion washingtonfootball, OK,"Midwest City, OK",-97.3576199,35.470364000000004,0,3,0.5719
2020-10-25 19:26:37+00:00,this president must go insulting the doctors and nurses who put their lives on the line everyday is beyond reprehensible especially since some have lost their lives due to the incompetence of this administration in being prepared with enough ppe, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,2,-0.7845
2020-10-25 19:04:53+00:00,this is why they stopped hospitals from reporting to cdc and required them to report directly to hhs this is how they are being counted now i guarantee you the death toll is much much higher, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,2,-0.5859
2020-10-25 18:58:16+00:00,early season that is storm setting up from okc to the west okwx, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.0
2020-10-25 18:42:43+00:00,hit the gas and hit one, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,0,0.0
2020-10-25 18:35:22+00:00,ion like havin my car door opened for me yall close it to slowy, OK,"Midwest City, OK",-97.3576199,35.470364000000004,0,0,0.3612
2020-10-25 18:12:16+00:00,okcpd okcountysheriff govstitt mikewindle wewokatigers is only interim chief of wewokapd, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,0,0.0
2020-10-25 17:34:02+00:00,while oklahomans are dying and refusing to simply wear masks and social distance to stop the spread of a deadly pandemic govstitt is busy sticking his before midday up a cowaTMs ass and playing soldier you are a fucking nightmare govstitt just resign onetermstitt, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,-0.8402
2020-10-25 17:10:43+00:00,accident cleared in oklahoma on martin luther king avenueat ne 10th st okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4019
2020-10-25 16:55:43+00:00,accident cleared in yukon on sw 15th st at s czech hall rd okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,1,-0.4019
2020-10-25 16:40:43+00:00,accident in oklahoma on martin luther king avenueat ne 10th st okctraffic, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,4,-0.4767
2020-10-25 16:01:31+00:00,great job oklahoma highway patrol, OK,"Edmond, OK",-97.455741,35.695222099999995,1,1,0.6249
2020-10-25 15:52:13+00:00,oklahoma you got this right as miomarla has been saying put the horses in the barn for this one okc and west no changes to the forecast a rare combo of arctic air and heavy moisture starting sun night okwx oklahoma okpreps winterstorm 102520, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,-0.296
2020-10-25 15:39:15+00:00,peej24 sob3rs0ul kevinaTMs standups alone killing david, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,0,-0.7506
2020-10-25 14:07:53+00:00,smartfootball 4 could not play dead in a western, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,0,0.3412
2020-10-25 13:57:14+00:00,emilylahredu brianrozinsky canvaslms 12 sections how is that possible we gotta talk you are going to die i have multiple assessments but the last one includes everything so itaTMs easy to use it to replace anything before you got time today to zoom sunchat, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,0.4248
2020-10-25 13:42:57+00:00,crashed at 9 been up since 7 y im old, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,4,0.0
2020-10-25 13:27:49+00:00,aeuro14i updateaeuro14i hereaTMs the latest mug shot for donny jackson heaTMs in custody in beckham county right now the sheriffaTMs office there is anticipating kansas investigators to arrive today jackson us accused on killing his two sons in kansas and kidnapping his two daughters news9, OK,"Oklahoma City, OK",-97.552161,35.4828435,1,3,-0.765
2020-10-25 09:49:28+00:00,aeuro14i breaking overnight a man is lucky to be alive after an accidental shooting at a party near south bryant se 44th just after midnight plus weaTMre following another shooting just after 1 before midday at an apartment at sw 62nd mckinley details coming up at 6 kfor, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,4,0.7783
2020-10-25 07:03:44+00:00,bruh im dead y y y y lilyochoachrqno, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,0,-0.6486
2020-10-25 04:43:53+00:00,ddale8 they both need to shut up about cases we couldnaTMt know a survival rate without cases we need the number of cases as a denominator for deaths a or survivalsa as well the number of cases is also your andcount number of cases is vital when you wish to measure outcomes, OK,"Edmond, OK",-97.455741,35.695222099999995,0,2,0.7845
2020-10-25 03:42:49+00:00,i iearned something about our president last night that i am sure most people do not know rudi giuliana the mayor of new york when 911 was hit said last night on the news that our president trump which was not our president at the time was at ground zero every day, OK,"Sapulpa, OK",-96.105261,36.00800395,1,2,0.3182
2020-10-25 02:03:08+00:00,end of 3rd anadarko 13 heritage hall 32 okpreps, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,3,0.0
2020-10-25 01:35:55+00:00,mattyglesias kenp1958 1985 azzhat last and only 1 of 2 to kill 500 plus souls but you joke about it with 220k plus americans dead at your watch yep in march it was just going to go away, OK,"Oklahoma City, OK",-97.552161,35.4828435,0,0,-0.6369
